proposalId,priority,huvCode,huvName,targetRuleType,completeness,procedureCodes,diagnosisCodes,proposedFields,officialSources,officialQuotes,existingRelation,qualityFlags,decision,decisionNotes
engine_proposal_2732b9f896651fb1d58668ae,B,24.96371,"Tüm abdomen MRG, 1 Tesla ve altında MR cihazları için",sure,partial,24.96371,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_08d6881af42d52e747f51119,B,24.96601,"Tek eklem MRG, 1 Tesla ve altında MR cihazları için",birlikteOdenmez,partial,24.96601,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,canonical_together_target_not_found,pending,
engine_proposal_b9dd9012d47b42827ff6049f,B,24.96601,"Tek eklem MRG, 1 Tesla ve altında MR cihazları için",sure,partial,24.96601,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_d68b152e7ac4337b9c2ce1f9,B,24.96831,"Temporomandibuler eklem MRG, 1 Tesla ve altında MR cihazları için",birlikteOdenmez,partial,24.96831,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,canonical_together_target_not_found,pending,
engine_proposal_1b4cc5a4d4c670e162a61df7,B,24.96831,"Temporomandibuler eklem MRG, 1 Tesla ve altında MR cihazları için",sure,partial,24.96831,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_942b634f5ae8748275b7c387,B,24.97061,"Tek ekstremite MRG (kol, önkol, uyluk, bacak), 1 Tesla ve altında MR cihazları için",birlikteOdenmez,partial,24.97061,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,canonical_together_target_not_found,pending,
engine_proposal_ad958bb4b3790b0a7f099300,B,24.97061,"Tek ekstremite MRG (kol, önkol, uyluk, bacak), 1 Tesla ve altında MR cihazları için",sure,partial,24.97061,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_a8826cf0dedbed992679a96c,B,24.97291,"Vertebral kolon MRG, tek bölge, 1 Tesla ve altında MR cihazları için",birlikteOdenmez,partial,24.97291,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,canonical_together_target_not_found,pending,
engine_proposal_74d31b0001c4c359396becf8,B,24.97291,"Vertebral kolon MRG, tek bölge, 1 Tesla ve altında MR cihazları için",sure,partial,24.97291,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_54c5130cbcab8b2d157f327a,B,24.97521,"Baskılı (yüklemeli) Vertebral Kolon MRG, tek bölge, 1 Tesla ve altında MR cihazları için",birlikteOdenmez,partial,24.97521,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,canonical_together_target_not_found,pending,
engine_proposal_53be7de39bac1cdb5159e7b1,B,24.97521,"Baskılı (yüklemeli) Vertebral Kolon MRG, tek bölge, 1 Tesla ve altında MR cihazları için",sure,partial,24.97521,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_c85f584e69c43d9ed0d971b7,B,24.97751,"Kontrastsız MR anjiyografi, tek anatomik bölge, 1 Tesla ve altında MR cihazları için",birlikteOdenmez,partial,24.97751,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,canonical_together_target_not_found,pending,
engine_proposal_1e12c039b4c34c57081ffe6b,B,24.97751,"Kontrastsız MR anjiyografi, tek anatomik bölge, 1 Tesla ve altında MR cihazları için",sure,partial,24.97751,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_387a7d9c97f742ac3f9d07da,B,24.97981,"Kontrastlı MR anjiyografi, tek anatomik bölge, 1 Tesla ve altında MR cihazları için",birlikteOdenmez,partial,24.97981,,{},HUV_06052025.xlsx,"MANYETİK REZONANS GÖRÜNTÜLEME (MR/MRG) - 24.80271: Bir organ/eklem/bölge/alanda yapılan MR incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda MR incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili bölümde/tanımda aksine bir açıklama yoksa) uygulanmaz. Aynı seansta birden fazla radyoloji incelemesi yapılması halinde, (ilgili bölüm/işlem öz",new,canonical_together_target_not_found,pending,
